a,o,h,l,c,v,t
119.26,120.0,120.0,120.0,120.0,5,2022-07-25 10:59:00
119.26,120.0,120.0,120.0,120.0,7,2022-07-25 11:00:00
119.3,120.0,120.0,120.0,120.0,108,2022-07-25 11:01:00
119.3,120.0,120.0,120.0,120.0,16,2022-07-25 11:02:00
119.34,120.0,120.0,119.5,120.0,132,2022-07-25 11:03:00
119.34,120.0,120.0,119.5,120.0,25,2022-07-25 11:04:00
119.34,119.5,120.0,119.5,120.0,8,2022-07-25 11:05:00
119.34,119.5,120.0,119.5,120.0,8,2022-07-25 11:06:00
119.38,120.0,120.0,119.5,120.0,131,2022-07-25 11:07:00
119.38,120.0,120.0,119.5,120.0,16,2022-07-25 11:08:00
119.38,120.0,120.0,120.0,120.0,8,2022-07-25 11:09:00
119.38,120.0,120.0,119.5,120.0,10,2022-07-25 11:10:00
119.38,120.0,120.0,120.0,120.0,9,2022-07-25 11:11:00
119.39,120.0,120.0,119.5,119.5,16,2022-07-25 11:12:00
119.39,120.0,120.0,119.5,120.0,5,2022-07-25 11:13:00
119.41,120.0,120.0,119.5,120.0,111,2022-07-25 11:14:00
119.41,120.0,120.0,120.0,120.0,13,2022-07-25 11:15:00
119.42,120.0,120.0,120.0,120.0,8,2022-07-25 11:16:00
119.42,120.0,120.0,120.0,120.0,3,2022-07-25 11:17:00
119.42,120.0,120.0,119.5,119.5,10,2022-07-25 11:18:00
119.42,120.0,120.0,119.5,119.5,7,2022-07-25 11:19:00
119.42,119.5,120.0,119.5,120.0,10,2022-07-25 11:20:00
119.42,119.5,120.0,119.5,120.0,11,2022-07-25 11:21:00
119.42,120.0,120.0,120.0,120.0,5,2022-07-25 11:22:00
119.43,120.0,120.0,119.5,119.5,13,2022-07-25 11:23:00
119.43,120.0,120.0,120.0,120.0,9,2022-07-25 11:24:00
119.43,120.0,120.0,120.0,120.0,4,2022-07-25 11:25:00
119.43,119.5,120.0,119.5,120.0,3,2022-07-25 11:26:00
119.43,120.0,120.0,120.0,120.0,5,2022-07-25 11:27:00
119.43,120.0,120.0,119.5,120.0,5,2022-07-25 11:28:00
119.43,120.0,120.0,120.0,120.0,7,2022-07-25 11:29:00
119.43,120.0,120.0,120.0,120.0,3,2022-07-25 11:30:00
119.43,120.0,120.0,119.5,120.0,12,2022-07-25 11:31:00
119.43,119.5,120.0,119.5,119.5,5,2022-07-25 11:32:00
119.43,119.5,120.0,119.5,119.5,6,2022-07-25 11:33:00
119.44,120.0,120.0,119.5,119.5,11,2022-07-25 11:34:00
119.44,120.0,120.0,119.5,119.5,4,2022-07-25 11:35:00
119.44,120.0,120.0,120.0,120.0,4,2022-07-25 11:36:00
119.44,120.0,120.0,120.0,120.0,2,2022-07-25 11:37:00
119.44,120.0,120.0,119.5,120.0,7,2022-07-25 11:38:00
119.44,119.5,120.0,119.5,120.0,5,2022-07-25 11:39:00
119.44,120.0,120.0,120.0,120.0,1,2022-07-25 11:40:00
119.44,120.0,120.0,119.5,120.0,7,2022-07-25 11:41:00
119.44,120.0,120.0,120.0,120.0,2,2022-07-25 11:42:00
119.44,120.0,120.0,120.0,120.0,4,2022-07-25 11:43:00
119.44,119.5,120.0,119.5,120.0,6,2022-07-25 11:44:00
119.44,120.0,120.0,120.0,120.0,3,2022-07-25 11:45:00
119.44,120.0,120.0,120.0,120.0,2,2022-07-25 11:46:00
119.44,120.0,120.0,119.5,120.0,7,2022-07-25 11:47:00
119.44,120.0,120.0,120.0,120.0,3,2022-07-25 11:48:00
119.45,120.0,120.0,119.5,120.0,13,2022-07-25 11:49:00
119.45,120.0,120.0,120.0,120.0,6,2022-07-25 11:50:00
119.45,120.0,120.0,119.5,119.5,6,2022-07-25 11:51:00
119.45,120.0,120.0,119.5,119.5,5,2022-07-25 11:52:00
119.45,120.0,120.0,119.5,119.5,5,2022-07-25 11:53:00
119.45,120.0,120.0,119.5,120.0,5,2022-07-25 11:54:00
119.45,120.0,120.0,120.0,120.0,3,2022-07-25 11:55:00
119.45,120.0,120.0,120.0,120.0,5,2022-07-25 11:56:00
119.45,120.0,120.0,119.5,120.0,12,2022-07-25 11:57:00
119.45,119.5,120.0,119.5,120.0,4,2022-07-25 11:58:00
119.45,120.0,120.0,120.0,120.0,3,2022-07-25 11:59:00
119.45,120.0,120.0,119.5,119.5,6,2022-07-25 12:00:00
119.46,120.0,120.0,120.0,120.0,7,2022-07-25 12:01:00
119.46,120.0,120.0,120.0,120.0,10,2022-07-25 12:02:00
119.46,120.0,120.0,120.0,120.0,18,2022-07-25 12:03:00
119.46,120.0,120.0,120.0,120.0,4,2022-07-25 12:04:00
119.46,120.0,120.0,120.0,120.0,5,2022-07-25 12:05:00
119.46,120.0,120.0,120.0,120.0,4,2022-07-25 12:06:00
119.46,120.0,120.0,119.5,120.0,6,2022-07-25 12:07:00
119.46,119.5,120.0,119.5,120.0,5,2022-07-25 12:08:00
119.47,120.0,120.0,119.5,120.0,9,2022-07-25 12:09:00
119.47,120.0,120.0,120.0,120.0,12,2022-07-25 12:10:00
119.47,119.5,120.0,119.5,119.5,6,2022-07-25 12:11:00
119.47,120.0,120.0,120.0,120.0,3,2022-07-25 12:12:00
119.47,120.0,120.0,120.0,120.0,3,2022-07-25 12:13:00
119.47,120.0,120.0,120.0,120.0,5,2022-07-25 12:14:00
119.47,120.0,120.0,119.5,120.0,6,2022-07-25 12:15:00
119.47,120.0,120.0,119.5,120.0,8,2022-07-25 12:16:00
119.47,120.0,120.0,119.5,120.0,8,2022-07-25 12:17:00
119.47,120.0,120.0,119.5,120.0,9,2022-07-25 12:18:00
119.47,120.0,120.0,120.0,120.0,4,2022-07-25 12:19:00
119.48,119.5,120.0,119.5,120.0,13,2022-07-25 12:20:00
119.48,120.0,120.0,119.5,120.0,6,2022-07-25 12:21:00
119.48,120.0,120.0,119.5,119.5,6,2022-07-25 12:22:00
119.48,120.0,120.0,119.5,119.5,3,2022-07-25 12:23:00
119.48,120.0,120.0,119.5,119.5,4,2022-07-25 12:24:00
119.48,120.0,120.0,120.0,120.0,7,2022-07-25 12:25:00
119.48,120.0,120.0,120.0,120.0,6,2022-07-25 12:26:00
119.48,120.0,120.0,119.5,120.0,5,2022-07-25 12:27:00
119.48,119.5,120.0,119.5,120.0,6,2022-07-25 12:28:00
119.48,120.0,120.0,120.0,120.0,6,2022-07-25 12:29:00
119.48,120.0,120.0,119.5,119.5,7,2022-07-25 12:30:00
119.49,120.0,120.0,119.5,120.0,15,2022-07-25 12:31:00
119.49,120.0,120.0,120.0,120.0,5,2022-07-25 12:32:00
119.49,120.0,120.0,120.0,120.0,6,2022-07-25 12:33:00
119.49,119.5,120.0,119.5,120.0,6,2022-07-25 12:34:00
119.49,120.0,120.0,119.5,120.0,7,2022-07-25 12:35:00
119.49,120.0,120.0,119.5,120.0,16,2022-07-25 12:36:00
119.49,119.5,120.0,119.5,120.0,6,2022-07-25 12:37:00
119.49,120.0,120.0,119.5,119.5,6,2022-07-25 12:38:00
119.49,120.0,120.0,119.5,119.5,4,2022-07-25 12:39:00
119.49,120.0,120.0,119.5,120.0,4,2022-07-25 12:40:00
119.49,120.0,120.0,120.0,120.0,9,2022-07-25 12:41:00
119.49,119.5,120.0,119.5,120.0,6,2022-07-25 12:42:00
119.49,119.5,120.0,119.5,119.5,8,2022-07-25 12:43:00
119.5,120.0,120.0,120.0,120.0,2,2022-07-25 12:44:00
119.5,119.5,120.0,119.5,120.0,5,2022-07-25 12:45:00
119.5,120.0,120.0,119.5,120.0,4,2022-07-25 12:46:00
119.5,120.0,120.0,120.0,120.0,7,2022-07-25 12:47:00
119.5,120.0,120.0,120.0,120.0,3,2022-07-25 12:48:00
119.5,120.0,120.0,119.5,120.0,10,2022-07-25 12:49:00
119.5,120.0,120.0,119.5,120.0,7,2022-07-25 12:50:00
119.5,120.0,120.0,119.5,119.5,6,2022-07-25 12:51:00
119.5,119.5,120.0,119.5,119.5,7,2022-07-25 12:52:00
119.5,119.5,120.0,119.5,120.0,8,2022-07-25 12:53:00
119.5,120.0,120.0,119.5,119.5,9,2022-07-25 12:54:00
119.5,120.0,120.0,119.5,119.5,9,2022-07-25 12:55:00
119.5,120.0,120.0,120.0,120.0,7,2022-07-25 12:56:00
119.51,120.0,120.0,119.5,119.5,10,2022-07-25 12:57:00
119.51,120.0,120.0,119.5,119.5,8,2022-07-25 12:58:00
119.51,120.0,120.0,120.0,120.0,5,2022-07-25 12:59:00
119.51,120.0,120.0,119.5,120.0,9,2022-07-25 13:00:00
119.51,120.0,120.0,119.5,119.5,11,2022-07-25 13:01:00
119.51,120.0,120.0,119.5,120.0,7,2022-07-25 13:02:00
119.51,120.0,120.0,119.5,120.0,21,2022-07-25 13:03:00
119.52,120.0,120.0,120.0,120.0,46,2022-07-25 13:04:00
119.52,119.5,120.0,119.5,120.0,45,2022-07-25 13:05:00
119.54,120.0,120.0,119.5,120.0,109,2022-07-25 13:06:00
119.55,120.0,120.0,119.5,120.0,77,2022-07-25 13:07:00
119.55,120.0,120.0,119.5,119.5,44,2022-07-25 13:08:00
119.56,120.0,120.0,119.5,120.0,127,2022-07-25 13:09:00
119.58,119.5,120.0,119.5,120.0,144,2022-07-25 13:10:00
119.6,120.0,120.5,119.5,120.0,249,2022-07-25 13:11:00
119.6,120.5,120.5,120.5,120.5,9,2022-07-25 13:12:00
119.61,120.5,120.5,120.0,120.0,39,2022-07-25 13:13:00
119.61,120.0,120.5,120.0,120.0,44,2022-07-25 13:14:00
119.62,120.0,120.5,120.0,120.0,22,2022-07-25 13:15:00
119.62,120.5,120.5,120.0,120.0,24,2022-07-25 13:16:00
119.63,120.0,120.5,120.0,120.0,189,2022-07-25 13:17:00
119.64,120.0,120.5,120.0,120.5,35,2022-07-25 13:18:00
119.64,120.0,120.5,120.0,120.0,16,2022-07-25 13:19:00
119.64,120.0,120.5,120.0,120.0,20,2022-07-25 13:20:00
119.64,120.0,120.5,120.0,120.0,24,2022-07-25 13:21:00
119.65,120.0,120.5,120.0,120.0,22,2022-07-25 13:22:00
119.65,120.5,120.5,120.0,120.0,28,2022-07-25 13:23:00
119.65,120.0,120.5,120.0,120.0,30,2022-07-25 13:24:00
119.65,120.5,120.5,120.0,120.5,32,2022-07-25 13:25:00
119.7,120.0,120.0,120.0,120.0,861,2022-07-25 13:30:00
