a,o,h,l,c,v,t
247.16,248.0,248.0,248.0,248.0,3,2022-07-25 10:20:00
247.18,248.0,248.0,248.0,248.0,46,2022-07-25 10:21:00
247.18,248.0,248.0,248.0,248.0,2,2022-07-25 10:22:00
247.18,247.5,247.5,247.5,247.5,2,2022-07-25 10:23:00
247.18,248.0,248.0,248.0,248.0,2,2022-07-25 10:24:00
247.18,247.5,247.5,247.5,247.5,1,2022-07-25 10:25:00
247.18,247.5,247.5,247.5,247.5,1,2022-07-25 10:26:00
247.18,248.0,248.0,248.0,248.0,1,2022-07-25 10:27:00
247.18,248.0,248.0,248.0,248.0,3,2022-07-25 10:28:00
247.19,248.0,248.0,248.0,248.0,11,2022-07-25 10:30:00
247.2,248.0,248.0,248.0,248.0,17,2022-07-25 10:33:00
247.2,247.5,248.0,247.5,248.0,13,2022-07-25 10:34:00
247.2,248.0,248.0,248.0,248.0,1,2022-07-25 10:35:00
247.21,248.0,248.0,248.0,248.0,9,2022-07-25 10:36:00
247.26,248.0,248.5,248.0,248.5,117,2022-07-25 10:38:00
247.27,248.5,248.5,248.5,248.5,13,2022-07-25 10:39:00
247.27,249.0,249.0,249.0,249.0,5,2022-07-25 10:40:00
247.29,249.0,249.0,248.5,248.5,20,2022-07-25 10:41:00
247.29,248.5,248.5,248.5,248.5,6,2022-07-25 10:42:00
247.29,248.5,248.5,248.5,248.5,3,2022-07-25 10:43:00
247.29,248.5,248.5,248.5,248.5,1,2022-07-25 10:44:00
247.3,248.5,248.5,248.5,248.5,1,2022-07-25 10:45:00
247.3,248.5,249.0,248.5,249.0,2,2022-07-25 10:46:00
247.3,249.0,249.0,249.0,249.0,3,2022-07-25 10:47:00
247.31,249.0,249.0,248.5,248.5,11,2022-07-25 10:48:00
247.34,248.5,249.0,248.5,249.0,65,2022-07-25 10:49:00
247.35,248.5,249.0,248.5,249.0,5,2022-07-25 10:50:00
247.35,249.0,249.0,249.0,249.0,2,2022-07-25 10:51:00
247.35,248.5,248.5,248.5,248.5,1,2022-07-25 10:52:00
247.35,248.5,249.0,248.5,249.0,2,2022-07-25 10:53:00
247.36,248.5,249.0,248.5,248.5,15,2022-07-25 10:56:00
247.36,248.5,248.5,248.5,248.5,2,2022-07-25 10:58:00
247.37,248.5,248.5,248.5,248.5,11,2022-07-25 11:00:00
247.37,248.5,249.0,248.5,249.0,2,2022-07-25 11:01:00
247.37,249.0,249.0,249.0,249.0,2,2022-07-25 11:04:00
247.37,248.5,249.0,248.5,249.0,2,2022-07-25 11:06:00
247.37,248.5,248.5,248.5,248.5,1,2022-07-25 11:08:00
247.37,248.5,248.5,248.5,248.5,2,2022-07-25 11:09:00
247.37,249.0,249.0,249.0,249.0,1,2022-07-25 11:10:00
247.37,248.5,248.5,248.5,248.5,1,2022-07-25 11:11:00
247.37,248.5,249.0,248.5,249.0,3,2022-07-25 11:12:00
247.39,249.0,249.0,248.5,249.0,23,2022-07-25 11:13:00
247.39,248.5,249.0,248.5,248.5,10,2022-07-25 11:14:00
247.4,249.0,249.0,248.5,248.5,4,2022-07-25 11:15:00
247.43,248.5,249.0,248.5,249.0,56,2022-07-25 11:16:00
247.56,249.0,249.5,249.0,249.5,192,2022-07-25 11:17:00
247.57,250.0,250.0,249.5,249.5,10,2022-07-25 11:18:00
247.58,250.0,250.0,249.5,249.5,3,2022-07-25 11:19:00
247.58,250.0,250.0,249.5,249.5,2,2022-07-25 11:20:00
247.58,249.5,250.0,249.5,250.0,4,2022-07-25 11:21:00
247.59,249.5,249.5,249.5,249.5,11,2022-07-25 11:22:00
247.6,249.5,250.0,249.5,249.5,7,2022-07-25 11:23:00
247.6,249.5,249.5,249.5,249.5,1,2022-07-25 11:24:00
247.6,250.0,250.0,250.0,250.0,2,2022-07-25 11:25:00
247.6,249.5,250.0,249.5,250.0,3,2022-07-25 11:26:00
247.61,249.5,249.5,249.5,249.5,7,2022-07-25 11:27:00
247.61,249.5,249.5,249.5,249.5,6,2022-07-25 11:28:00
247.61,249.5,249.5,249.5,249.5,4,2022-07-25 11:29:00
247.62,249.5,250.0,249.5,249.5,5,2022-07-25 11:30:00
247.62,250.0,250.0,249.5,249.5,3,2022-07-25 11:31:00
247.62,249.5,249.5,249.5,249.5,5,2022-07-25 11:32:00
247.63,249.5,250.0,249.5,250.0,5,2022-07-25 11:33:00
247.64,250.0,250.0,249.5,249.5,10,2022-07-25 11:34:00
247.64,249.5,249.5,249.5,249.5,1,2022-07-25 11:35:00
247.64,249.5,249.5,249.5,249.5,3,2022-07-25 11:36:00
247.64,249.5,250.0,249.5,249.5,3,2022-07-25 11:37:00
247.69,250.0,250.0,249.5,249.5,54,2022-07-25 11:39:00
247.69,249.5,250.0,249.5,249.5,8,2022-07-25 11:40:00
247.7,249.5,249.5,249.5,249.5,2,2022-07-25 11:41:00
247.71,249.5,250.0,249.5,249.5,18,2022-07-25 11:42:00
247.71,249.5,249.5,249.5,249.5,1,2022-07-25 11:43:00
247.71,249.5,249.5,249.5,249.5,2,2022-07-25 11:44:00
247.71,249.5,249.5,249.5,249.5,3,2022-07-25 11:45:00
247.71,249.5,250.0,249.5,250.0,2,2022-07-25 11:46:00
247.72,249.5,249.5,249.5,249.5,7,2022-07-25 11:48:00
247.82,249.5,249.5,249.0,249.5,177,2022-07-25 11:49:00
247.83,249.5,249.5,249.0,249.0,5,2022-07-25 11:50:00
247.87,249.0,249.5,249.0,249.5,99,2022-07-25 11:51:00
247.87,249.0,249.0,249.0,249.0,1,2022-07-25 11:52:00
247.87,249.0,249.0,249.0,249.0,2,2022-07-25 11:53:00
247.87,249.0,249.0,249.0,249.0,9,2022-07-25 11:54:00
247.87,249.0,249.0,249.0,249.0,1,2022-07-25 11:55:00
247.88,249.5,249.5,249.0,249.0,7,2022-07-25 11:56:00
247.88,249.5,249.5,249.5,249.5,1,2022-07-25 11:57:00
247.88,249.5,249.5,249.5,249.5,1,2022-07-25 11:59:00
247.88,249.5,249.5,249.5,249.5,1,2022-07-25 12:00:00
247.88,250.0,250.0,249.5,249.5,7,2022-07-25 12:01:00
247.89,249.5,250.0,249.5,249.5,13,2022-07-25 12:02:00
247.89,249.5,249.5,249.5,249.5,7,2022-07-25 12:03:00
247.89,250.0,250.0,250.0,250.0,1,2022-07-25 12:04:00
247.9,249.5,250.0,249.5,249.5,12,2022-07-25 12:05:00
247.9,249.5,249.5,249.5,249.5,5,2022-07-25 12:08:00
247.9,249.5,249.5,249.5,249.5,1,2022-07-25 12:09:00
247.91,249.5,249.5,249.5,249.5,3,2022-07-25 12:10:00
247.91,249.5,249.5,249.5,249.5,5,2022-07-25 12:11:00
247.91,249.5,249.5,249.5,249.5,2,2022-07-25 12:14:00
247.92,249.5,250.0,249.5,249.5,17,2022-07-25 12:16:00
247.92,249.5,249.5,249.5,249.5,5,2022-07-25 12:17:00
247.93,249.5,250.0,249.5,250.0,7,2022-07-25 12:18:00
247.93,249.5,249.5,249.5,249.5,4,2022-07-25 12:19:00
247.93,249.5,249.5,249.5,249.5,1,2022-07-25 12:20:00
247.93,249.5,249.5,249.5,249.5,3,2022-07-25 12:22:00
247.93,249.5,249.5,249.5,249.5,5,2022-07-25 12:23:00
247.94,249.5,249.5,249.5,249.5,8,2022-07-25 12:24:00
247.94,249.5,249.5,249.5,249.5,4,2022-07-25 12:25:00
247.95,249.5,249.5,249.5,249.5,20,2022-07-25 12:27:00
247.96,249.5,249.5,249.5,249.5,16,2022-07-25 12:28:00
247.97,249.5,249.5,249.5,249.5,25,2022-07-25 12:29:00
248.0,249.5,249.5,249.0,249.5,72,2022-07-25 12:30:00
248.0,249.5,249.5,249.5,249.5,2,2022-07-25 12:31:00
248.0,250.0,250.0,250.0,250.0,2,2022-07-25 12:32:00
248.01,249.5,249.5,249.5,249.5,2,2022-07-25 12:33:00
248.01,249.5,249.5,249.5,249.5,2,2022-07-25 12:34:00
248.01,249.5,249.5,249.5,249.5,1,2022-07-25 12:35:00
248.01,249.5,249.5,249.5,249.5,1,2022-07-25 12:36:00
248.01,249.5,249.5,249.5,249.5,4,2022-07-25 12:37:00
248.02,249.5,250.0,249.5,249.5,26,2022-07-25 12:38:00
248.03,249.5,250.0,249.5,249.5,7,2022-07-25 12:39:00
248.12,249.5,250.0,249.5,249.5,170,2022-07-25 12:40:00
248.16,249.5,250.0,249.5,250.0,83,2022-07-25 12:41:00
248.17,250.0,250.0,249.5,250.0,9,2022-07-25 12:42:00
248.24,250.0,250.5,250.0,250.5,132,2022-07-25 12:43:00
248.24,250.5,250.5,250.5,250.5,6,2022-07-25 12:44:00
248.25,250.0,250.5,250.0,250.0,6,2022-07-25 12:45:00
248.25,250.0,250.0,250.0,250.0,4,2022-07-25 12:46:00
248.25,250.5,250.5,250.5,250.5,1,2022-07-25 12:47:00
248.25,250.0,250.0,250.0,250.0,10,2022-07-25 12:49:00
248.25,250.0,250.0,250.0,250.0,2,2022-07-25 12:50:00
248.26,250.0,250.5,250.0,250.5,3,2022-07-25 12:51:00
248.26,250.0,250.0,250.0,250.0,9,2022-07-25 12:52:00
248.26,250.5,250.5,250.0,250.0,7,2022-07-25 12:53:00
248.26,250.0,250.0,250.0,250.0,3,2022-07-25 12:54:00
248.27,250.0,250.0,250.0,250.0,2,2022-07-25 12:55:00
248.27,250.0,250.0,250.0,250.0,6,2022-07-25 12:56:00
248.34,250.5,250.5,249.5,249.5,157,2022-07-25 12:57:00
248.34,249.5,249.5,249.5,249.5,3,2022-07-25 12:58:00
248.35,250.0,250.0,249.5,249.5,11,2022-07-25 13:00:00
248.35,250.0,250.0,250.0,250.0,3,2022-07-25 13:01:00
248.35,250.0,250.0,249.5,249.5,2,2022-07-25 13:02:00
248.37,250.0,250.0,249.0,249.0,63,2022-07-25 13:03:00
248.37,249.0,249.0,249.0,249.0,11,2022-07-25 13:04:00
248.37,249.5,249.5,249.0,249.0,5,2022-07-25 13:05:00
248.39,249.0,250.0,249.0,250.0,58,2022-07-25 13:06:00
248.45,250.0,250.5,250.0,250.5,144,2022-07-25 13:07:00
248.47,250.5,251.0,250.0,250.5,32,2022-07-25 13:08:00
248.47,251.0,251.0,250.5,250.5,7,2022-07-25 13:09:00
248.5,250.5,250.5,249.5,250.0,51,2022-07-25 13:10:00
248.5,250.0,250.0,250.0,250.0,3,2022-07-25 13:11:00
248.51,250.0,250.5,250.0,250.5,38,2022-07-25 13:12:00
248.53,250.5,251.0,250.5,250.5,31,2022-07-25 13:13:00
248.53,250.5,250.5,250.5,250.5,12,2022-07-25 13:14:00
248.54,250.0,251.0,250.0,251.0,16,2022-07-25 13:15:00
248.55,251.0,251.0,251.0,251.0,21,2022-07-25 13:16:00
248.56,250.5,251.0,250.5,250.5,16,2022-07-25 13:17:00
248.57,251.0,251.0,250.5,250.5,20,2022-07-25 13:18:00
248.58,250.5,251.0,250.5,251.0,14,2022-07-25 13:19:00
248.59,250.5,251.0,250.5,251.0,20,2022-07-25 13:20:00
248.64,250.5,251.0,250.5,250.5,101,2022-07-25 13:21:00
248.66,250.5,251.0,250.5,250.5,31,2022-07-25 13:22:00
248.67,251.0,251.0,250.0,250.5,36,2022-07-25 13:23:00
248.67,250.0,250.0,250.0,250.0,17,2022-07-25 13:24:00
248.68,250.0,251.0,250.0,250.5,21,2022-07-25 13:25:00
248.84,250.5,250.5,250.5,250.5,428,2022-07-25 13:30:00
