a,o,h,l,c,v,t
105.85,106.0,106.0,105.5,106.0,15,2022-07-25 09:35:00
105.85,106.0,106.0,105.5,106.0,14,2022-07-25 09:36:00
105.85,106.0,106.0,105.5,105.5,15,2022-07-25 09:37:00
105.86,106.0,106.0,105.5,106.0,28,2022-07-25 09:38:00
105.86,106.0,106.0,105.5,105.5,47,2022-07-25 09:39:00
105.86,106.0,106.0,105.5,106.0,29,2022-07-25 09:40:00
105.86,106.0,106.0,105.5,106.0,46,2022-07-25 09:41:00
105.86,106.0,106.0,105.5,106.0,20,2022-07-25 09:42:00
105.87,106.0,106.0,105.5,106.0,206,2022-07-25 09:43:00
106.0,106.0,106.5,105.5,106.5,2723,2022-07-25 09:44:00
106.03,106.5,106.5,106.5,106.5,359,2022-07-25 09:45:00
106.03,106.5,106.5,106.5,106.5,88,2022-07-25 09:46:00
106.05,106.5,106.5,106.5,106.5,140,2022-07-25 09:47:00
106.06,106.5,106.5,106.0,106.5,267,2022-07-25 09:48:00
106.11,106.5,107.0,106.5,107.0,589,2022-07-25 09:49:00
106.13,107.0,107.0,106.5,106.5,174,2022-07-25 09:50:00
106.13,107.0,107.0,106.5,107.0,25,2022-07-25 09:51:00
106.14,107.0,107.0,106.5,106.5,63,2022-07-25 09:52:00
106.14,106.5,107.0,106.5,107.0,7,2022-07-25 09:53:00
106.14,107.0,107.0,107.0,107.0,10,2022-07-25 09:54:00
106.29,107.0,107.0,106.5,107.0,1453,2022-07-25 09:55:00
106.47,107.0,107.5,107.0,107.5,2752,2022-07-25 09:56:00
106.48,107.5,107.5,107.0,107.5,99,2022-07-25 09:57:00
106.49,107.5,107.5,107.0,107.5,59,2022-07-25 09:58:00
106.49,107.5,107.5,107.0,107.0,40,2022-07-25 09:59:00
106.49,107.0,107.5,107.0,107.0,31,2022-07-25 10:00:00
106.5,107.5,107.5,107.0,107.0,56,2022-07-25 10:01:00
106.5,107.5,107.5,107.0,107.5,78,2022-07-25 10:02:00
106.51,107.0,107.5,107.0,107.5,71,2022-07-25 10:03:00
106.51,107.5,107.5,107.0,107.5,26,2022-07-25 10:04:00
106.51,107.5,107.5,107.0,107.5,121,2022-07-25 10:05:00
106.53,107.0,107.5,107.0,107.0,165,2022-07-25 10:06:00
106.53,107.0,107.5,107.0,107.5,113,2022-07-25 10:07:00
106.53,107.5,107.5,107.0,107.5,23,2022-07-25 10:08:00
106.54,107.0,107.5,107.0,107.0,14,2022-07-25 10:09:00
106.54,107.0,107.5,107.0,107.5,24,2022-07-25 10:10:00
106.54,107.0,107.5,107.0,107.0,22,2022-07-25 10:11:00
106.54,107.5,107.5,107.0,107.0,23,2022-07-25 10:12:00
106.54,107.0,107.5,107.0,107.5,26,2022-07-25 10:13:00
106.54,107.5,107.5,107.0,107.5,67,2022-07-25 10:14:00
106.55,107.0,107.5,107.0,107.5,139,2022-07-25 10:15:00
106.55,107.0,107.5,107.0,107.5,45,2022-07-25 10:16:00
106.56,107.0,107.5,107.0,107.5,138,2022-07-25 10:17:00
106.56,107.0,107.5,107.0,107.5,14,2022-07-25 10:18:00
106.58,107.0,107.5,107.0,107.5,252,2022-07-25 10:19:00
106.58,107.5,107.5,107.5,107.5,22,2022-07-25 10:20:00
106.58,107.5,107.5,107.0,107.0,34,2022-07-25 10:21:00
106.58,107.5,107.5,107.0,107.0,27,2022-07-25 10:22:00
106.59,107.5,107.5,107.0,107.5,31,2022-07-25 10:23:00
106.59,107.5,107.5,107.0,107.5,18,2022-07-25 10:24:00
106.59,107.5,107.5,107.0,107.0,24,2022-07-25 10:25:00
106.59,107.0,107.5,107.0,107.0,20,2022-07-25 10:26:00
106.6,107.5,107.5,107.0,107.5,201,2022-07-25 10:27:00
106.6,107.5,107.5,107.0,107.5,33,2022-07-25 10:28:00
106.61,107.5,107.5,107.0,107.5,78,2022-07-25 10:29:00
106.61,107.0,107.5,107.0,107.5,47,2022-07-25 10:30:00
106.61,107.5,107.5,107.0,107.5,84,2022-07-25 10:31:00
106.61,107.0,107.5,107.0,107.5,46,2022-07-25 10:32:00
106.62,107.0,107.5,107.0,107.0,90,2022-07-25 10:33:00
106.62,107.0,107.5,107.0,107.5,23,2022-07-25 10:34:00
106.62,107.5,107.5,107.5,107.5,12,2022-07-25 10:35:00
106.62,107.5,107.5,107.0,107.0,15,2022-07-25 10:36:00
106.62,107.5,107.5,107.0,107.0,13,2022-07-25 10:37:00
106.63,107.0,107.5,107.0,107.0,224,2022-07-25 10:38:00
106.63,107.0,107.5,107.0,107.0,27,2022-07-25 10:39:00
106.64,107.0,107.5,107.0,107.5,170,2022-07-25 10:40:00
106.64,107.0,107.5,107.0,107.0,157,2022-07-25 10:41:00
106.65,107.5,107.5,107.0,107.0,91,2022-07-25 10:42:00
106.65,107.0,107.5,107.0,107.0,12,2022-07-25 10:43:00
106.65,107.0,107.5,107.0,107.0,88,2022-07-25 10:44:00
106.66,107.5,107.5,107.5,107.5,79,2022-07-25 10:45:00
106.66,107.5,107.5,107.0,107.0,27,2022-07-25 10:46:00
106.66,107.5,107.5,107.0,107.5,27,2022-07-25 10:47:00
106.66,107.5,107.5,107.0,107.5,27,2022-07-25 10:48:00
106.66,107.0,107.5,107.0,107.5,89,2022-07-25 10:49:00
106.67,107.5,107.5,107.0,107.5,89,2022-07-25 10:50:00
106.67,107.5,107.5,107.5,107.5,29,2022-07-25 10:51:00
106.67,107.5,107.5,107.0,107.5,68,2022-07-25 10:52:00
106.69,107.5,107.5,107.0,107.0,228,2022-07-25 10:53:00
106.69,107.5,107.5,107.0,107.5,91,2022-07-25 10:54:00
106.82,107.5,108.0,107.0,107.5,2858,2022-07-25 10:55:00
106.83,108.0,108.0,107.5,108.0,113,2022-07-25 10:56:00
106.83,108.0,108.0,107.5,108.0,69,2022-07-25 10:57:00
106.83,108.0,108.0,107.5,107.5,41,2022-07-25 10:58:00
106.84,108.0,108.0,107.5,108.0,116,2022-07-25 10:59:00
106.84,107.5,108.0,107.5,108.0,29,2022-07-25 11:00:00
106.84,107.5,108.0,107.5,108.0,67,2022-07-25 11:01:00
106.84,107.5,108.0,107.5,107.5,27,2022-07-25 11:02:00
106.84,107.5,108.0,107.5,107.5,26,2022-07-25 11:03:00
106.84,107.5,108.0,107.5,108.0,10,2022-07-25 11:04:00
106.85,108.0,108.0,107.5,108.0,29,2022-07-25 11:05:00
106.86,108.0,108.0,107.5,107.5,269,2022-07-25 11:06:00
106.91,107.5,108.0,107.0,107.5,1647,2022-07-25 11:07:00
106.91,107.0,107.5,107.0,107.5,23,2022-07-25 11:08:00
106.91,107.0,107.5,107.0,107.5,25,2022-07-25 11:09:00
106.91,107.5,107.5,107.5,107.5,6,2022-07-25 11:10:00
106.91,107.0,107.5,107.0,107.5,3,2022-07-25 11:11:00
106.91,107.5,107.5,107.5,107.5,4,2022-07-25 11:12:00
106.91,107.5,107.5,107.0,107.0,22,2022-07-25 11:13:00
106.91,107.0,107.5,107.0,107.5,59,2022-07-25 11:14:00
106.91,107.5,107.5,107.0,107.5,46,2022-07-25 11:15:00
106.91,107.5,107.5,107.0,107.5,20,2022-07-25 11:16:00
106.91,107.0,107.5,107.0,107.5,17,2022-07-25 11:17:00
106.91,107.5,107.5,107.0,107.5,16,2022-07-25 11:18:00
106.91,107.5,107.5,107.0,107.5,33,2022-07-25 11:19:00
106.91,107.5,107.5,107.5,107.5,12,2022-07-25 11:20:00
106.91,107.0,107.5,107.0,107.5,19,2022-07-25 11:21:00
106.92,107.5,107.5,107.0,107.5,23,2022-07-25 11:22:00
106.92,107.5,107.5,107.0,107.5,7,2022-07-25 11:23:00
106.92,107.5,107.5,107.0,107.5,32,2022-07-25 11:24:00
106.92,107.5,107.5,107.5,107.5,20,2022-07-25 11:25:00
106.92,107.5,107.5,107.0,107.5,28,2022-07-25 11:26:00
106.92,107.5,107.5,107.5,107.5,32,2022-07-25 11:27:00
106.92,107.5,107.5,107.0,107.0,18,2022-07-25 11:28:00
106.92,107.0,107.5,107.0,107.5,22,2022-07-25 11:29:00
106.92,107.5,107.5,107.0,107.5,130,2022-07-25 11:30:00
106.95,107.5,108.0,107.5,108.0,1055,2022-07-25 11:31:00
106.98,108.0,108.0,107.5,107.5,1269,2022-07-25 11:32:00
106.99,107.5,108.0,107.5,107.5,332,2022-07-25 11:33:00
106.99,107.5,107.5,107.5,107.5,9,2022-07-25 11:34:00
106.99,107.5,107.5,107.0,107.5,9,2022-07-25 11:35:00
106.99,107.5,107.5,107.5,107.5,8,2022-07-25 11:36:00
106.99,107.5,107.5,107.5,107.5,111,2022-07-25 11:37:00
106.99,107.5,107.5,107.0,107.5,98,2022-07-25 11:38:00
107.0,107.0,107.5,107.0,107.5,427,2022-07-25 11:39:00
107.0,107.5,108.0,107.5,108.0,13,2022-07-25 11:40:00
107.0,107.5,108.0,107.5,107.5,19,2022-07-25 11:41:00
107.0,108.0,108.0,107.5,108.0,13,2022-07-25 11:42:00
107.0,108.0,108.0,107.5,107.5,67,2022-07-25 11:43:00
107.0,107.5,108.0,107.5,107.5,11,2022-07-25 11:44:00
107.01,108.0,108.0,107.5,107.5,33,2022-07-25 11:45:00
107.01,107.5,108.0,107.5,108.0,33,2022-07-25 11:46:00
107.01,108.0,108.0,107.5,108.0,10,2022-07-25 11:47:00
107.01,108.0,108.0,107.5,107.5,11,2022-07-25 11:48:00
107.01,107.5,108.0,107.5,108.0,59,2022-07-25 11:49:00
107.01,107.5,108.0,107.5,108.0,61,2022-07-25 11:50:00
107.01,108.0,108.0,107.5,108.0,13,2022-07-25 11:51:00
107.01,107.5,108.0,107.5,108.0,26,2022-07-25 11:52:00
107.01,108.0,108.0,107.5,108.0,18,2022-07-25 11:53:00
107.01,107.5,108.0,107.5,108.0,8,2022-07-25 11:54:00
107.01,108.0,108.0,108.0,108.0,5,2022-07-25 11:55:00
107.01,108.0,108.0,107.5,108.0,11,2022-07-25 11:56:00
107.01,108.0,108.0,107.5,108.0,20,2022-07-25 11:57:00
107.01,108.0,108.0,108.0,108.0,11,2022-07-25 11:58:00
107.01,108.0,108.0,107.5,107.5,17,2022-07-25 11:59:00
107.02,108.0,108.0,107.5,107.5,21,2022-07-25 12:00:00
107.02,107.5,108.0,107.5,108.0,22,2022-07-25 12:01:00
107.02,108.0,108.0,107.5,107.5,12,2022-07-25 12:02:00
107.02,108.0,108.0,107.5,108.0,129,2022-07-25 12:03:00
107.02,108.0,108.0,107.5,108.0,25,2022-07-25 12:04:00
107.02,108.0,108.0,108.0,108.0,13,2022-07-25 12:05:00
107.02,107.5,108.0,107.5,108.0,17,2022-07-25 12:06:00
107.02,108.0,108.0,107.5,108.0,11,2022-07-25 12:07:00
107.02,108.0,108.0,107.5,108.0,22,2022-07-25 12:08:00
107.02,108.0,108.0,107.5,108.0,19,2022-07-25 12:09:00
107.02,108.0,108.0,107.5,108.0,5,2022-07-25 12:10:00
107.02,108.0,108.0,107.5,108.0,15,2022-07-25 12:11:00
107.04,107.5,108.0,107.5,108.0,840,2022-07-25 12:12:00
107.05,108.0,108.0,107.5,108.0,503,2022-07-25 12:13:00
107.05,108.0,108.0,107.5,107.5,17,2022-07-25 12:14:00
107.06,108.0,108.0,107.5,108.0,14,2022-07-25 12:15:00
107.06,107.5,108.0,107.5,108.0,27,2022-07-25 12:16:00
107.07,108.0,108.0,107.5,108.0,699,2022-07-25 12:17:00
107.08,108.0,108.0,107.5,107.5,697,2022-07-25 12:18:00
107.09,108.0,108.0,107.5,108.0,32,2022-07-25 12:19:00
107.09,108.0,108.0,107.5,108.0,36,2022-07-25 12:20:00
107.11,107.5,108.0,107.0,107.5,1805,2022-07-25 12:21:00
107.11,107.5,107.5,107.5,107.5,17,2022-07-25 12:22:00
107.11,107.5,107.5,107.0,107.5,10,2022-07-25 12:23:00
107.11,107.5,107.5,107.0,107.0,27,2022-07-25 12:24:00
107.11,107.5,107.5,107.0,107.5,5,2022-07-25 12:25:00
107.11,107.5,107.5,107.0,107.5,8,2022-07-25 12:26:00
107.11,107.0,107.5,107.0,107.5,34,2022-07-25 12:27:00
107.11,107.5,107.5,107.0,107.5,25,2022-07-25 12:28:00
107.11,107.5,107.5,107.0,107.0,5,2022-07-25 12:29:00
107.11,107.5,107.5,107.0,107.5,7,2022-07-25 12:30:00
107.11,107.5,107.5,107.5,107.5,2,2022-07-25 12:31:00
107.13,107.5,108.0,107.5,107.5,1001,2022-07-25 12:32:00
107.13,107.5,108.0,107.5,107.5,30,2022-07-25 12:33:00
107.13,107.5,108.0,107.5,108.0,20,2022-07-25 12:34:00
107.13,108.0,108.0,107.5,107.5,15,2022-07-25 12:35:00
107.13,108.0,108.0,107.5,107.5,8,2022-07-25 12:36:00
107.13,108.0,108.0,107.5,107.5,53,2022-07-25 12:37:00
107.13,108.0,108.0,107.5,108.0,24,2022-07-25 12:38:00
107.13,107.5,108.0,107.5,107.5,44,2022-07-25 12:39:00
107.14,107.5,108.0,107.5,107.5,932,2022-07-25 12:40:00
107.14,107.5,107.5,107.0,107.5,11,2022-07-25 12:41:00
107.14,107.0,107.5,107.0,107.5,21,2022-07-25 12:42:00
107.14,107.5,107.5,107.5,107.5,3,2022-07-25 12:43:00
107.14,107.5,107.5,107.5,107.5,42,2022-07-25 12:44:00
107.15,107.5,107.5,107.0,107.5,78,2022-07-25 12:45:00
107.15,107.5,107.5,107.0,107.5,7,2022-07-25 12:46:00
107.15,107.5,107.5,107.5,107.5,30,2022-07-25 12:47:00
107.15,107.5,107.5,107.0,107.5,24,2022-07-25 12:48:00
107.15,107.5,107.5,107.5,107.5,12,2022-07-25 12:49:00
107.15,107.5,107.5,107.5,107.5,14,2022-07-25 12:50:00
107.15,107.5,107.5,107.0,107.5,17,2022-07-25 12:51:00
107.15,107.0,107.5,107.0,107.5,68,2022-07-25 12:52:00
107.15,107.5,107.5,107.0,107.5,46,2022-07-25 12:53:00
107.15,107.0,107.5,107.0,107.5,25,2022-07-25 12:54:00
107.15,107.5,107.5,107.5,107.5,44,2022-07-25 12:55:00
107.15,107.5,107.5,107.5,107.5,31,2022-07-25 12:56:00
107.15,107.5,107.5,107.0,107.5,83,2022-07-25 12:57:00
107.15,107.5,108.0,107.5,107.5,47,2022-07-25 12:58:00
107.15,107.5,108.0,107.5,108.0,48,2022-07-25 12:59:00
107.15,108.0,108.0,107.5,107.5,9,2022-07-25 13:00:00
107.15,107.5,108.0,107.5,107.5,18,2022-07-25 13:01:00
107.15,107.5,108.0,107.5,108.0,16,2022-07-25 13:02:00
107.15,108.0,108.0,107.5,108.0,19,2022-07-25 13:03:00
107.15,108.0,108.0,107.5,108.0,6,2022-07-25 13:04:00
107.15,108.0,108.0,107.5,107.5,23,2022-07-25 13:05:00
107.15,107.5,108.0,107.5,107.5,11,2022-07-25 13:06:00
107.15,107.5,108.0,107.5,107.5,21,2022-07-25 13:07:00
107.15,107.5,108.0,107.5,108.0,52,2022-07-25 13:08:00
107.15,108.0,108.0,107.5,108.0,72,2022-07-25 13:09:00
107.16,108.0,108.0,107.5,107.5,23,2022-07-25 13:10:00
107.16,107.5,108.0,107.5,107.5,73,2022-07-25 13:11:00
107.16,107.5,108.0,107.5,107.5,38,2022-07-25 13:12:00
107.16,108.0,108.0,107.5,107.5,18,2022-07-25 13:13:00
107.16,107.5,108.0,107.5,108.0,45,2022-07-25 13:14:00
107.16,107.5,108.0,107.5,108.0,41,2022-07-25 13:15:00
107.16,108.0,108.0,107.5,107.5,257,2022-07-25 13:16:00
107.17,107.5,108.0,107.5,108.0,39,2022-07-25 13:17:00
107.17,108.0,108.0,107.5,107.5,222,2022-07-25 13:18:00
107.18,107.5,108.0,107.5,108.0,242,2022-07-25 13:19:00
107.18,108.0,108.0,107.5,108.0,236,2022-07-25 13:20:00
107.18,108.0,108.0,107.5,107.5,26,2022-07-25 13:21:00
107.19,107.5,108.0,107.5,108.0,467,2022-07-25 13:22:00
107.2,108.0,108.0,107.5,108.0,137,2022-07-25 13:23:00
107.2,108.0,108.0,107.5,108.0,315,2022-07-25 13:24:00
107.2,108.0,108.0,107.5,108.0,87,2022-07-25 13:25:00
107.23,107.5,107.5,107.5,107.5,3560,2022-07-25 13:30:00
