a,o,h,l,c,v,t
104.69,104.5,104.5,104.0,104.5,16,2022-07-25 10:04:00
104.69,104.5,104.5,104.5,104.5,2,2022-07-25 10:06:00
104.69,104.0,104.5,104.0,104.0,20,2022-07-25 10:07:00
104.69,104.0,104.5,104.0,104.0,4,2022-07-25 10:08:00
104.69,104.0,104.5,104.0,104.5,4,2022-07-25 10:09:00
104.69,104.5,104.5,104.5,104.5,1,2022-07-25 10:10:00
104.69,104.5,104.5,104.5,104.5,1,2022-07-25 10:11:00
104.69,104.5,104.5,104.5,104.5,1,2022-07-25 10:12:00
104.69,104.5,104.5,104.5,104.5,1,2022-07-25 10:13:00
104.69,104.5,104.5,104.5,104.5,4,2022-07-25 10:14:00
104.69,104.5,104.5,104.5,104.5,1,2022-07-25 10:15:00
104.69,104.5,104.5,104.0,104.5,10,2022-07-25 10:16:00
104.69,104.5,104.5,104.5,104.5,2,2022-07-25 10:17:00
104.69,104.5,104.5,104.5,104.5,4,2022-07-25 10:18:00
104.69,104.5,104.5,104.5,104.5,8,2022-07-25 10:19:00
104.69,104.5,104.5,104.0,104.5,5,2022-07-25 10:20:00
104.69,104.5,104.5,104.5,104.5,19,2022-07-25 10:22:00
104.69,104.5,104.5,104.5,104.5,3,2022-07-25 10:23:00
104.69,104.5,104.5,104.5,104.5,1,2022-07-25 10:24:00
104.69,104.0,104.5,104.0,104.5,6,2022-07-25 10:25:00
104.69,104.5,104.5,104.5,104.5,2,2022-07-25 10:26:00
104.69,104.5,104.5,104.5,104.5,4,2022-07-25 10:28:00
104.69,104.5,104.5,104.0,104.0,7,2022-07-25 10:29:00
104.69,104.0,104.5,104.0,104.5,5,2022-07-25 10:30:00
104.68,104.0,104.0,104.0,104.0,44,2022-07-25 10:31:00
104.68,104.0,104.0,104.0,104.0,34,2022-07-25 10:32:00
104.68,104.0,104.0,104.0,104.0,4,2022-07-25 10:33:00
104.68,104.0,104.5,104.0,104.5,3,2022-07-25 10:34:00
104.68,104.0,104.0,104.0,104.0,1,2022-07-25 10:35:00
104.68,104.0,104.0,104.0,104.0,1,2022-07-25 10:36:00
104.67,104.0,104.0,104.0,104.0,5,2022-07-25 10:37:00
104.67,104.5,104.5,104.0,104.5,4,2022-07-25 10:39:00
104.67,104.0,104.0,104.0,104.0,60,2022-07-25 10:40:00
104.67,104.5,104.5,104.0,104.0,6,2022-07-25 10:41:00
104.67,104.0,104.0,104.0,104.0,2,2022-07-25 10:42:00
104.67,104.0,104.0,104.0,104.0,1,2022-07-25 10:43:00
104.67,104.5,104.5,104.0,104.5,4,2022-07-25 10:44:00
104.67,104.5,104.5,104.5,104.5,2,2022-07-25 10:45:00
104.67,104.5,104.5,104.0,104.0,6,2022-07-25 10:46:00
104.67,104.5,104.5,104.5,104.5,3,2022-07-25 10:47:00
104.67,104.0,104.5,104.0,104.5,3,2022-07-25 10:48:00
104.67,104.0,104.5,104.0,104.5,2,2022-07-25 10:49:00
104.67,104.5,104.5,104.5,104.5,5,2022-07-25 10:50:00
104.66,104.5,104.5,104.0,104.5,6,2022-07-25 10:51:00
104.66,104.5,104.5,104.0,104.5,5,2022-07-25 10:52:00
104.66,104.5,104.5,104.0,104.0,6,2022-07-25 10:53:00
104.66,104.5,104.5,104.0,104.5,56,2022-07-25 10:54:00
104.66,104.5,104.5,104.5,104.5,10,2022-07-25 10:55:00
104.66,104.5,104.5,104.0,104.5,6,2022-07-25 10:56:00
104.66,104.5,104.5,104.5,104.5,9,2022-07-25 10:57:00
104.66,104.5,104.5,104.0,104.0,11,2022-07-25 10:58:00
104.66,104.0,104.5,104.0,104.5,8,2022-07-25 10:59:00
104.66,104.5,104.5,104.5,104.5,1,2022-07-25 11:01:00
104.66,104.5,104.5,104.5,104.5,2,2022-07-25 11:02:00
104.66,104.5,104.5,104.0,104.5,12,2022-07-25 11:03:00
104.66,104.5,104.5,104.5,104.5,3,2022-07-25 11:04:00
104.66,104.0,104.5,104.0,104.5,4,2022-07-25 11:05:00
104.66,104.5,104.5,104.0,104.0,12,2022-07-25 11:06:00
104.66,104.0,104.5,104.0,104.5,5,2022-07-25 11:07:00
104.66,104.5,104.5,104.5,104.5,3,2022-07-25 11:08:00
104.66,104.5,104.5,104.5,104.5,3,2022-07-25 11:10:00
104.66,104.5,104.5,104.5,104.5,3,2022-07-25 11:11:00
104.66,104.5,104.5,104.5,104.5,11,2022-07-25 11:13:00
104.66,104.0,104.0,104.0,104.0,7,2022-07-25 11:14:00
104.66,104.0,104.5,104.0,104.5,4,2022-07-25 11:15:00
104.66,104.5,104.5,104.0,104.0,2,2022-07-25 11:16:00
104.66,104.0,104.0,104.0,104.0,3,2022-07-25 11:17:00
104.66,104.0,104.0,104.0,104.0,3,2022-07-25 11:18:00
104.66,104.5,104.5,104.0,104.0,4,2022-07-25 11:19:00
104.66,104.0,104.0,104.0,104.0,1,2022-07-25 11:20:00
104.65,104.5,104.5,104.0,104.0,5,2022-07-25 11:21:00
104.65,104.5,104.5,104.0,104.0,2,2022-07-25 11:22:00
104.65,104.5,104.5,104.0,104.0,3,2022-07-25 11:23:00
104.65,104.0,104.5,104.0,104.5,3,2022-07-25 11:24:00
104.65,104.5,104.5,104.0,104.0,10,2022-07-25 11:25:00
104.65,104.0,104.5,104.0,104.5,6,2022-07-25 11:26:00
104.65,104.5,104.5,104.0,104.5,27,2022-07-25 11:27:00
104.65,104.5,104.5,104.5,104.5,5,2022-07-25 11:28:00
104.65,104.5,104.5,104.5,104.5,43,2022-07-25 11:29:00
104.65,104.0,104.5,104.0,104.5,26,2022-07-25 11:30:00
104.65,104.5,104.5,104.5,104.5,17,2022-07-25 11:31:00
104.65,104.5,104.5,104.5,104.5,63,2022-07-25 11:32:00
104.64,104.5,105.0,104.5,105.0,287,2022-07-25 11:33:00
104.64,105.0,105.0,104.5,104.5,5,2022-07-25 11:34:00
104.64,105.0,105.0,104.5,104.5,2,2022-07-25 11:35:00
104.64,104.5,104.5,104.5,104.5,1,2022-07-25 11:36:00
104.64,105.0,105.0,105.0,105.0,2,2022-07-25 11:37:00
104.64,105.0,105.0,104.5,104.5,348,2022-07-25 11:38:00
104.64,104.5,104.5,104.5,104.5,20,2022-07-25 11:39:00
104.64,104.5,104.5,104.5,104.5,3,2022-07-25 11:40:00
104.64,104.5,104.5,104.5,104.5,3,2022-07-25 11:41:00
104.64,104.5,104.5,104.5,104.5,5,2022-07-25 11:42:00
104.64,104.5,104.5,104.5,104.5,39,2022-07-25 11:43:00
104.64,104.5,105.0,104.5,104.5,16,2022-07-25 11:44:00
104.64,104.0,104.5,104.0,104.5,3,2022-07-25 11:45:00
104.64,104.5,104.5,104.5,104.5,20,2022-07-25 11:47:00
104.64,104.5,104.5,104.5,104.5,3,2022-07-25 11:48:00
104.64,104.5,104.5,104.5,104.5,1,2022-07-25 11:49:00
104.64,104.5,104.5,104.5,104.5,4,2022-07-25 11:51:00
104.64,104.0,104.0,104.0,104.0,2,2022-07-25 11:52:00
104.64,104.5,104.5,104.5,104.5,2,2022-07-25 11:53:00
104.64,104.0,104.0,104.0,104.0,1,2022-07-25 11:54:00
104.64,104.5,104.5,104.5,104.5,1,2022-07-25 11:55:00
104.64,104.5,104.5,104.5,104.5,1,2022-07-25 11:56:00
104.64,104.5,104.5,104.0,104.5,19,2022-07-25 11:57:00
104.64,104.5,104.5,104.0,104.5,9,2022-07-25 11:58:00
104.63,104.5,104.5,104.0,104.5,52,2022-07-25 11:59:00
104.63,104.5,104.5,104.5,104.5,36,2022-07-25 12:00:00
104.63,104.5,104.5,104.0,104.5,41,2022-07-25 12:01:00
104.63,104.5,104.5,104.0,104.5,21,2022-07-25 12:02:00
104.63,104.5,104.5,104.5,104.5,1,2022-07-25 12:03:00
104.63,104.5,104.5,104.5,104.5,1,2022-07-25 12:04:00
104.63,104.5,104.5,104.5,104.5,1,2022-07-25 12:05:00
104.63,104.5,104.5,104.5,104.5,3,2022-07-25 12:06:00
104.63,104.5,105.0,104.5,105.0,2,2022-07-25 12:07:00
104.63,104.5,105.0,104.5,105.0,5,2022-07-25 12:08:00
104.63,104.5,104.5,104.5,104.5,4,2022-07-25 12:10:00
104.63,104.5,104.5,104.5,104.5,3,2022-07-25 12:11:00
104.63,105.0,105.0,105.0,105.0,4,2022-07-25 12:12:00
104.63,105.0,105.0,105.0,105.0,1,2022-07-25 12:13:00
104.63,105.0,105.0,105.0,105.0,2,2022-07-25 12:15:00
104.63,105.0,105.0,105.0,105.0,6,2022-07-25 12:16:00
104.63,104.5,105.0,104.5,105.0,12,2022-07-25 12:17:00
104.63,104.5,104.5,104.5,104.5,13,2022-07-25 12:19:00
104.63,104.5,104.5,104.5,104.5,180,2022-07-25 12:21:00
104.63,104.5,104.5,104.5,104.5,4,2022-07-25 12:22:00
104.63,104.5,104.5,104.5,104.5,10,2022-07-25 12:23:00
104.63,104.5,104.5,104.5,104.5,1,2022-07-25 12:24:00
104.63,104.5,104.5,104.5,104.5,5,2022-07-25 12:26:00
104.63,104.0,104.5,104.0,104.0,6,2022-07-25 12:27:00
104.63,104.5,104.5,104.5,104.5,3,2022-07-25 12:28:00
104.63,104.5,104.5,104.5,104.5,4,2022-07-25 12:29:00
104.63,104.0,104.0,104.0,104.0,3,2022-07-25 12:30:00
104.63,104.5,104.5,104.0,104.0,4,2022-07-25 12:31:00
104.63,104.5,104.5,104.0,104.0,2,2022-07-25 12:32:00
104.63,104.5,104.5,104.5,104.5,40,2022-07-25 12:33:00
104.63,104.5,105.0,104.5,105.0,60,2022-07-25 12:34:00
104.63,105.0,105.0,104.5,105.0,7,2022-07-25 12:35:00
104.63,105.0,105.0,104.5,104.5,3,2022-07-25 12:36:00
104.63,104.5,104.5,104.5,104.5,2,2022-07-25 12:37:00
104.63,104.5,104.5,104.5,104.5,2,2022-07-25 12:38:00
104.63,104.5,104.5,104.5,104.5,1,2022-07-25 12:39:00
104.63,104.5,104.5,104.5,104.5,8,2022-07-25 12:40:00
104.63,104.5,104.5,104.5,104.5,4,2022-07-25 12:41:00
104.63,104.5,104.5,104.5,104.5,5,2022-07-25 12:42:00
104.63,104.5,104.5,104.5,104.5,1,2022-07-25 12:43:00
104.63,104.5,104.5,104.5,104.5,2,2022-07-25 12:44:00
104.63,104.5,104.5,104.5,104.5,3,2022-07-25 12:46:00
104.63,104.5,104.5,104.5,104.5,5,2022-07-25 12:47:00
104.63,104.5,104.5,104.5,104.5,1,2022-07-25 12:48:00
104.63,104.5,104.5,104.5,104.5,12,2022-07-25 12:49:00
104.63,104.5,105.0,104.5,104.5,17,2022-07-25 12:50:00
104.63,104.5,104.5,104.5,104.5,5,2022-07-25 12:51:00
104.63,104.5,104.5,104.5,104.5,11,2022-07-25 12:52:00
104.62,104.5,104.5,104.0,104.0,116,2022-07-25 12:53:00
104.62,104.5,104.5,104.5,104.5,2,2022-07-25 12:54:00
104.62,104.0,104.0,104.0,104.0,2,2022-07-25 12:55:00
104.62,104.0,104.5,104.0,104.5,7,2022-07-25 12:56:00
104.62,104.0,104.0,104.0,104.0,1,2022-07-25 12:57:00
104.62,104.5,104.5,104.0,104.0,17,2022-07-25 12:58:00
104.62,104.5,104.5,104.0,104.0,4,2022-07-25 12:59:00
104.62,104.0,104.5,104.0,104.0,3,2022-07-25 13:00:00
104.62,104.0,104.0,104.0,104.0,12,2022-07-25 13:01:00
104.62,104.0,104.0,104.0,104.0,4,2022-07-25 13:02:00
104.62,104.0,104.0,104.0,104.0,8,2022-07-25 13:03:00
104.62,104.5,104.5,104.5,104.5,5,2022-07-25 13:04:00
104.62,104.5,104.5,104.0,104.0,6,2022-07-25 13:05:00
104.62,104.0,104.0,104.0,104.0,19,2022-07-25 13:06:00
104.62,104.0,104.5,104.0,104.0,19,2022-07-25 13:07:00
104.6,104.5,104.5,104.0,104.0,173,2022-07-25 13:08:00
104.6,104.0,104.0,104.0,104.0,43,2022-07-25 13:09:00
104.6,104.0,104.0,104.0,104.0,8,2022-07-25 13:10:00
104.6,104.0,104.5,104.0,104.5,26,2022-07-25 13:11:00
104.6,104.0,104.0,104.0,104.0,6,2022-07-25 13:12:00
104.6,104.0,104.5,104.0,104.0,22,2022-07-25 13:13:00
104.59,104.0,104.5,104.0,104.0,23,2022-07-25 13:14:00
104.59,104.0,104.0,104.0,104.0,39,2022-07-25 13:15:00
104.59,104.5,104.5,104.0,104.5,38,2022-07-25 13:16:00
104.59,104.5,104.5,104.0,104.5,26,2022-07-25 13:17:00
104.59,104.0,104.5,104.0,104.0,46,2022-07-25 13:18:00
104.58,104.0,104.5,104.0,104.0,110,2022-07-25 13:19:00
104.55,104.0,104.0,103.5,103.5,409,2022-07-25 13:20:00
104.55,104.0,104.0,103.5,104.0,23,2022-07-25 13:21:00
104.55,103.5,104.0,103.5,104.0,20,2022-07-25 13:22:00
104.54,104.0,104.0,103.5,104.0,40,2022-07-25 13:23:00
104.54,103.5,104.0,103.5,103.5,85,2022-07-25 13:24:00
104.53,103.5,104.5,103.5,104.5,150,2022-07-25 13:25:00
104.47,104.0,104.0,104.0,104.0,1156,2022-07-25 13:30:00
